5.389221556886227837e-01,4.749999999999993672e-01,5.432098765432105125e-01,4.627450980392158741e-01,4.782608695652172393e-01,1.492537313432835411e-01,7.369432874078820153e-03
5.389221556886227837e-01,4.749999999999993672e-01,5.432098765432105125e-01,4.627450980392158741e-01,4.782608695652172393e-01,2.238805970149253810e-01,1.233578981095802621e-02
5.389221556886227837e-01,4.749999999999993672e-01,5.432098765432105125e-01,4.627450980392158741e-01,4.782608695652172393e-01,2.985074626865671377e-01,1.874399231015699829e-02
5.389221556886227837e-01,4.749999999999993672e-01,5.432098765432105125e-01,4.627450980392158741e-01,4.782608695652172393e-01,3.731343283582089221e-01,2.899711630887535918e-02
5.389221556886227837e-01,4.749999999999993672e-01,5.432098765432105125e-01,4.627450980392158741e-01,4.782608695652172393e-01,8.208955223880597396e-01,3.220121755847484279e-01
5.389221556886227837e-01,4.749999999999993672e-01,5.432098765432105125e-01,4.627450980392158741e-01,4.782608695652172393e-01,8.955223880597014130e-01,5.245113745594360832e-01
5.389221556886227837e-01,4.874999999999993783e-01,5.432098765432105125e-01,9.019607843137256165e-02,9.891304347826086474e-01,1.492537313432835411e-01,5.767382249279077132e-03
5.389221556886227837e-01,4.874999999999993783e-01,5.432098765432105125e-01,9.019607843137256165e-02,9.891304347826086474e-01,2.238805970149253810e-01,1.041332906119833354e-02
5.389221556886227837e-01,4.874999999999993783e-01,5.432098765432105125e-01,9.019607843137256165e-02,9.891304347826086474e-01,2.985074626865671377e-01,1.682153156039730910e-02
5.389221556886227837e-01,4.874999999999993783e-01,5.432098765432105125e-01,9.019607843137256165e-02,9.891304347826086474e-01,3.731343283582089221e-01,2.531239987183594997e-02
5.389221556886227837e-01,4.874999999999993783e-01,5.432098765432105125e-01,9.019607843137256165e-02,9.891304347826086474e-01,8.208955223880597396e-01,3.377122717077859493e-01
5.389221556886227837e-01,4.374999999999992784e-01,5.432098765432105125e-01,9.960784313725491446e-01,3.260869565217369703e-02,1.492537313432835411e-01,8.811278436398591388e-03
5.389221556886227837e-01,4.374999999999992784e-01,5.432098765432105125e-01,9.960784313725491446e-01,3.260869565217369703e-02,2.238805970149253810e-01,1.361743031079782132e-02
5.389221556886227837e-01,4.374999999999992784e-01,5.432098765432105125e-01,9.960784313725491446e-01,3.260869565217369703e-02,2.985074626865671377e-01,2.082665812239666708e-02
5.389221556886227837e-01,4.374999999999992784e-01,5.432098765432105125e-01,9.960784313725491446e-01,3.260869565217369703e-02,3.731343283582089221e-01,3.172060237103492553e-02
5.389221556886227837e-01,4.374999999999992784e-01,5.432098765432105125e-01,9.960784313725491446e-01,3.260869565217369703e-02,4.477611940298507620e-01,4.694008330663249073e-02
5.389221556886227837e-01,4.374999999999992784e-01,5.432098765432105125e-01,9.960784313725491446e-01,3.260869565217369703e-02,8.208955223880597396e-01,3.426786286446651397e-01
5.389221556886227837e-01,4.249999999999992673e-01,9.382716049382715529e-01,4.470588235294118973e-01,8.695652173913039906e-01,1.492537313432835411e-01,1.025312399871835915e-02
5.389221556886227837e-01,4.249999999999992673e-01,9.382716049382715529e-01,4.470588235294118973e-01,8.695652173913039906e-01,2.238805970149253810e-01,1.473886574815764204e-02
5.389221556886227837e-01,4.249999999999992673e-01,9.382716049382715529e-01,4.470588235294118973e-01,8.695652173913039906e-01,2.985074626865671377e-01,2.178788849727651342e-02
5.389221556886227837e-01,4.249999999999992673e-01,9.382716049382715529e-01,4.470588235294118973e-01,8.695652173913039906e-01,3.731343283582089221e-01,3.140019224607497328e-02
5.389221556886227837e-01,4.249999999999992673e-01,9.382716049382715529e-01,4.470588235294118973e-01,8.695652173913039906e-01,4.477611940298507620e-01,4.517782761935277419e-02
