5.097857244155787892e-01,8.245213594925698830e-01,5.918177551544595572e-01,1.926745937857111679e+00,7.984559935555416432e-01,8.985763916306066523e-01,-1.433610911416760558e+00
-2.078807625274282644e-01,-5.470163523721938148e-01,-1.051390943357705554e+00,-9.813664377943043249e-02,3.072637132363188250e+00,1.415831085542382350e+00,-1.447583706681132343e+00
2.080696850139391429e+00,1.971313452470390137e-01,2.044317113642430073e+00,2.667037609606103254e-01,-6.624123849451442059e-01,8.926164145507213821e-01,1.738960069236842321e+00
-2.087537746222072332e-01,1.120857444045204154e+00,1.057450490316738767e+00,-9.779228634897996209e-03,8.741272002134699015e-01,4.699303556013083583e-01,7.602334836889421688e-01
2.029194206121565092e-01,4.575694490862928787e-01,-6.303500298079185438e-01,8.757832685892024127e-01,-3.626865298788092273e-01,4.606762262297239285e-01,-2.512734417383402974e+00
2.045822122900629481e+00,9.155200186352607794e-01,2.027246928790122915e-01,1.138879069534188382e+00,1.669822877855500765e-01,6.924767070259495449e-01,-7.369888567145328473e-01
7.919655602832922359e-01,-4.700543004227644150e-01,-1.071601242459808034e+00,6.448973272109210786e-01,9.414566315853418743e-01,9.831740525911805140e-01,-1.012045879803541215e+00
-3.216680012856323323e-01,1.192690553978142276e+00,-6.744182168777534958e-02,2.220383994962332186e-01,-3.651058392747524861e-01,9.450470367452308285e-01,-2.757708961592196140e+00
-7.228377178282563431e-01,1.792528930933239284e-01,1.772619521581021651e+00,1.532166540032966484e+00,-6.146781156142870906e-01,-5.319803032384298191e-01,-1.173746769132167023e+00
2.389465889682400590e-01,-3.792702860179466562e-01,2.821525777453828709e+00,-5.081760478760950495e-01,-1.951854568292745729e-01,2.800161436070161436e+00,-6.787511939026213970e-01
1.771402623624426020e+00,-1.613131513181330190e+00,-6.789492562027377165e-02,1.569580327164412870e+00,1.964475971861122661e+00,-2.150934545223314176e-01,2.287385335856945812e+00
1.063185900212876844e-01,2.418571237134172769e+00,-4.648764539279883756e-01,3.441729839298056648e-01,1.791132253762636406e+00,2.038424747025625372e+00,-2.460652918219436991e+00
1.514315210720602600e+00,5.202565849381616259e-01,1.303927894823911915e-01,1.778956839593829109e+00,-5.190707395564209126e-02,1.544028135231466425e+00,-1.808302534979338017e+00
4.622621973270737428e-01,1.967950778063177752e-01,3.481017301161328348e+00,-4.776854925674327568e-01,-2.971149539850175270e-01,1.140848001327626982e+00,8.150647557957586553e-01
-5.712404784371041266e-01,7.071165055474437633e-02,8.682190496212910391e-01,-1.988156011681874169e-01,1.997394304787376007e-01,1.781280869897429731e-01,2.629978639867627810e-02
-2.032910069656368002e+00,2.043873873377653805e+00,2.258628165630576667e+00,3.540986536832776421e-01,2.718838260608265500e+00,-4.348974352047694225e-01,-1.620631891592667850e+00
9.308019855128301101e-01,3.509789866930116409e-01,1.579126106844077393e+00,-2.601026471927820882e-01,-6.197421593284191399e-02,-7.771250377621787830e-01,3.192205140143628217e+00
-1.816421296441679267e-01,2.375482177376188275e+00,-6.687799092366484288e-01,2.431669601993926122e+00,8.379904314384429842e-01,-1.357381632225002299e+00,-1.908693958007541935e+00
-1.236381676291510301e-01,1.851306112158899730e-01,7.842239403019790611e-01,1.662256449576372308e+00,9.717125031279943981e-02,4.971795883496083479e-01,-7.643133709008729237e-01
5.816685070886398190e-01,1.713372629055675667e+00,2.768757004875914141e-01,1.760968931801359272e+00,1.200679161395989958e+00,1.696883393565226550e+00,-4.034844521760502012e+00
2.125356759431096254e+00,1.374843396594335188e+00,1.414826199343328650e-01,-1.134222014465353867e+00,2.161357090837381367e+00,2.833436642934184846e+00,1.673642030742217290e-01
3.814621599799561946e-01,2.145586251390585453e-02,1.337797182267145946e+00,-1.317917643955895945e-01,1.513215303805919287e+00,-2.301352756809404987e+00,2.995881564888288828e+00
1.441307568771647896e+00,1.508714704654630534e+00,1.171378068820707163e+00,6.264757365888252716e-01,2.643729474749464403e-01,8.523884288577607826e-01,7.734330036674513797e-02
-1.249712902231060907e+00,2.106458138554537562e+00,-3.292249070525115062e-01,-2.829852608116900647e-02,9.443111499925318508e-01,2.481724690236592146e+00,-3.882600054851192972e+00
1.663039874969031606e+00,-1.162371427526168066e+00,1.700428435707740604e+00,9.484173863812350724e-02,-5.400127524493081310e-01,-1.967103173951538775e-01,1.410645199286862495e+00
4.014663878611283154e-01,9.149013412929806188e-01,3.202361968446029161e-01,-1.339781362862525027e+00,-2.301821471890434623e+00,1.327469475102248220e+00,-1.156827387630628423e-01
2.811171614502748217e-01,1.509012116585972452e+00,1.204596079703166955e+00,8.464564561956652300e-01,9.405128958448216725e-01,2.119175221346556892e+00,-1.713744048947230203e+00
1.464125419425488683e+00,6.915736629283186776e-01,5.371826607499712303e-01,1.210250573403906849e+00,6.561752955159279033e-01,-2.562920104760024742e-02,5.870407925805802840e-01
4.010747756688731736e-01,3.903701584155824245e-01,6.270254278211931931e-01,5.984336129853147224e-01,-2.494841406183131438e-01,1.083480898610824417e+00,-1.136338087796224805e+00
1.442122873517016401e+00,8.521023252737575104e-01,1.071968950828626199e-01,1.685398306166920879e+00,1.192827929436344414e+00,1.741168458634560823e+00,-5.052388948613981690e-01
1.173503209256419044e+00,7.567087116481172604e-01,2.370511725731005548e+00,1.040996153636684962e+00,-1.051558687011745485e+00,6.930545076229922552e-01,-7.052361285557673387e-01
1.008545617797327765e+00,2.725177868849227303e-01,1.978700950174117068e+00,6.503205002621446074e-01,1.566683710497700943e+00,-1.687479244757491115e+00,1.665716548459969415e+00
1.034325638401243141e+00,1.567038163398717376e-01,-7.045436549531531867e-01,-4.876731053370775282e-01,-1.130432337827180778e+00,-1.632256621069667624e-01,-2.204321129821280034e-01
-1.587046224999011379e-02,6.499611543973886629e-01,-2.296253746065420875e-01,5.855024969078239661e-01,8.498958147171243871e-01,2.325472587254153178e-01,-5.667360444371433159e-02
1.007231291508365434e+00,1.062597422921015555e-01,-1.884986564042336887e-01,5.268846463938403613e-01,-2.467387229191199793e+00,2.856856751457836019e+00,-2.313093704734969780e+00
8.007087901627821802e-01,6.127400483266203235e-01,1.504308956578738199e+00,1.735573696872510174e+00,1.435310978803402415e+00,1.459320130206691379e+00,-3.201554812735886713e-01
1.586021377496313889e+00,1.804576882849866504e+00,8.879647197779492185e-01,6.432694620131061969e-01,4.851274620057732800e-02,-5.175165498442606538e-01,4.693978707586487498e-01
7.929029298934666681e-01,1.370302629067608802e+00,-1.110378833218802708e+00,-2.588598845433330853e-01,9.632947564935853135e-01,-7.395588635358918417e-01,-8.742087792058963469e-01
-1.270674929226660810e+00,2.316113758824127067e-01,6.973909890725495941e-01,1.556611289010267019e+00,1.910785016862909913e+00,3.854559459023231272e-01,-1.380723135338374652e+00
1.794448177933376298e+00,1.969671873418497920e+00,-1.431457518257216455e-01,4.704810990830411432e-01,6.705361908199399812e-01,1.722952749268467532e+00,-2.598302358347975183e+00
1.493134164559865029e+00,-6.709395503747703771e-01,1.626177717575452597e+00,1.037913691594309018e+00,1.597976900391835375e+00,2.554168903106226018e+00,-1.174071250322244048e-01
-4.485566076129510193e-01,5.075324135726549946e-01,9.770013954889467112e-02,2.148273605445915280e+00,1.181293012866742487e+00,1.085357091995615919e+00,-3.953460532838826591e+00
7.209803724531644864e-01,7.777486846662862163e-02,9.752629778751683576e-01,1.563634343618071298e+00,4.265560129696139846e-01,6.301531381514248187e-01,-3.742808492152370214e-01
-9.899340117379396009e-01,2.725471068405578845e-01,-1.796276555874579683e-01,1.101234416641642344e+00,2.678167385122900424e-01,6.040853935004708575e-01,-3.005556055343253430e+00
2.560767226942473052e-01,-3.523065824478522901e-01,1.995693088253815972e+00,8.308628784548899304e-01,1.056002981751150482e+00,1.922842760363647319e+00,-1.258375159260794462e-01
-1.290197024712874674e-01,-8.436561157307509440e-03,1.941221572206378365e+00,8.005809593552866144e-01,3.778761073689016481e-01,-1.119492034409919068e-01,8.098606322772836652e-01
1.793641151620347207e+00,1.728631501573832052e+00,-3.881832439928345480e-03,3.237703905509479729e-01,-1.162369086626213521e+00,7.907715072544552193e-02,-1.175732100436350791e+00
1.047158817370026362e+00,1.606762444125112044e+00,7.724845327068836642e-01,-1.888012185990697978e+00,-5.674213844446687194e-01,3.318090284092192199e-01,1.598559548603038505e-01
1.022656829329060324e+00,2.288540054652915323e+00,4.859732466259891193e-01,8.049359177692356759e-01,1.117621736254748477e+00,-3.604912823203310079e-02,5.910305265907760397e-01
9.253848758251428386e-01,9.985597115506502641e-01,1.271447905214296181e+00,1.326890526111300872e+00,-3.913902440394441129e-01,9.521103002541814186e-02,-5.274456197088013276e-01
-1.588951325667509185e-02,6.679544421792540376e-01,1.152667109407924939e-01,6.973866239915842424e-01,1.969961655675778411e+00,1.935823975830086585e+00,-7.955076309033313198e-01
7.137193624300826045e-01,8.873243660637203378e-02,4.281434677585704840e-02,-2.005105704977437897e-01,-1.135514415420241452e+00,-8.657367147954415643e-01,1.796466427560571733e+00
5.040090473762811607e-01,1.377979313945429940e+00,1.629037010673490160e+00,6.244772198778469896e-01,1.775768627784803932e-01,-3.185763418167841809e-01,4.936319365774360923e-02
-9.068783317110802322e-01,-1.055799017264308803e+00,2.751269532325679723e-01,2.153360835376144089e-01,-2.867513227833311529e-01,-1.358074671602571559e-01,5.241000364794998756e-01
-4.634168333911026227e-02,1.115542428804792596e+00,1.801417035709410586e+00,3.810865811668298631e-01,1.154138744715570652e+00,1.494392911112004008e+00,-1.037831622752288352e+00
1.351274250779081587e+00,2.927211627282415574e-01,1.579885494870376661e+00,7.915286188817037827e-01,2.647014555111235068e-01,1.530817048476334152e+00,1.354495202679476318e+00
-2.697665130241706510e-01,-1.552627282182941215e-01,1.402234390159035504e+00,-4.825723563819275252e-01,1.616591138263775429e+00,1.404985954310849383e+00,4.830192653534280400e-01
2.410555754287790342e-01,1.305039059231788201e+00,2.192000603384433699e+00,-6.667150736293154800e-01,1.672426669749745631e+00,8.139895080822900919e-02,-2.645458558540431659e-01
-2.550660956737449414e-02,1.465353131302424394e+00,4.061207223161066304e-01,-3.468470738308536694e-01,1.889773587216190820e-01,1.995576333709844441e+00,-2.072184709841615735e+00
5.979658128305918030e-01,1.046587925043803047e+00,-8.604534654776230251e-02,1.525932693795770900e+00,1.867802040617374315e+00,-2.168800944683594301e-01,-5.213447734614495843e-01
-1.541717131389671591e-01,5.791670830053008423e-01,7.631078894451851502e-01,2.249559519304822786e+00,1.800932989020957997e+00,1.536564083000777625e+00,-3.390630811447296278e+00
-8.456088255100537854e-01,-3.327918456280792858e-01,6.352081672169265225e-01,1.098139578233435998e+00,-2.979719879729886278e-01,2.824273395232959949e+00,-3.355219973875066763e+00
1.518495138537431011e+00,1.247446012780916824e+00,1.728498482512623058e+00,8.507523667943632795e-01,8.464583448957806455e-01,-9.008112843326694374e-01,1.341163175518870210e+00
9.751595769706635775e-01,1.012350557587198052e+00,-2.142097744120861069e-01,4.951183608500797639e-01,1.735452888788541426e+00,3.684210568929106588e-01,1.621739106543538256e+00
-3.325106386967546790e-02,-3.871260592494166763e-01,-1.379214724546207194e-02,-1.260575726249078210e+00,-7.367163153358504690e-01,-1.853819101961332150e+00,2.484400466358872350e+00
1.033765121024304623e+00,1.067681861527787435e+00,6.138723853029961486e-01,1.924583552483430715e+00,-1.042767409531832667e+00,5.032714527576351848e-01,-1.702111039408398474e+00
1.842942478757427116e+00,6.270313516830939848e-01,1.189348801035027048e+00,8.380082007108715647e-01,8.263949866820308188e-02,6.388642102717831950e-01,2.810589119102284705e-01
2.521938698994424133e+00,-7.385302834082352330e-02,4.791142693498138816e-01,1.436342644235053534e+00,-3.081066707576017860e-01,1.117676482154954964e+00,1.146042134313734584e+00
7.859907865656201587e-02,1.204105449001633965e-01,6.769150397929988294e-01,1.291260854649061152e+00,7.725131950913810552e-02,2.912564325624238393e-01,-1.225998106405057797e+00
9.107168660973543606e-01,2.818141980159497351e+00,-4.189570359812011535e-01,1.849884600266110013e+00,-7.319761201353847113e-01,4.667392378600884739e-01,-2.697118910007479720e+00
-1.272838134891953521e+00,1.029525517894636755e+00,2.669338461555841868e-01,-1.525149305716716919e+00,-9.321055336873598218e-01,7.451550437059459853e-01,-2.402043992825212637e+00
-1.193970387901020169e+00,3.509121986428035411e-01,-3.894937542297024491e-01,1.750889430736028540e+00,5.128166690014450690e-01,1.977314361794014985e+00,-3.688517271715176626e+00
1.790617146507991642e+00,3.647041375232309424e-01,1.042518778986523564e+00,5.170353184781937284e-01,1.295804363540936088e-01,1.642411700532337981e-01,1.492114292691317123e+00
-3.710056315879967093e-01,1.137450284815421986e+00,2.970742822707266306e+00,8.579104135923270036e-01,2.021086718313387820e+00,2.272440466483379939e+00,-7.203353111239501061e-01
4.260236759153747110e-01,1.273850403095371675e+00,2.818428236008650778e+00,-4.133137630763745740e-01,1.085609109504526382e+00,1.494121390973608410e+00,1.345146906951173671e+00
-1.991466316583638818e-01,2.837969576045252795e-01,-2.192811199165722869e-01,-4.496199679281831507e-01,1.221607836232605049e+00,4.121485885623520362e-01,-8.032890082151467048e-01
-7.062251617268588966e-01,-5.023456517595359383e-01,-1.068416136864080990e-01,2.307234311868481047e+00,1.562402305663485258e+00,-7.277715540245741632e-01,-5.851071613969272001e-01
-1.538952170244104911e+00,2.203710407870094201e+00,1.414447329790623265e+00,-6.989903287988952219e-01,1.682471601040344877e+00,-1.920756862236741247e+00,7.573690998315381062e-01
3.276361150144170842e-01,-7.337471653960956353e-01,7.782869002970296268e-01,-3.175106713629717303e-01,1.456262832247394501e+00,2.527962329462345892e+00,-3.466188937087967270e-01
